Deck Profile,Deck Name,Date,Country,Author,Placement,Tournament,Host,leader_id,set_name,extraction_dt
op9shanks,Red SHanks,12/21/2024,NA,Vince,37th Place,TC(8-2),The Booster Box(945),OP09-001,op-09-the-new-emperor-decks,2026-03-27
op7lucci,Lucci,12/19/2024,US,Kat Le,1st Place,Online,ODS Tournaments(22),OP07-079,op-09-the-new-emperor-decks,2026-03-27
op9shanks,Red SHanks,12/19/2024,Chile,Jorge Recabal,1st Place,SB(4-0),LGS,OP09-001,op-09-the-new-emperor-decks,2026-03-27
op5luffy,Purple Luffy,12/19/2024,Spain,Juanjo,1st Place,SB(4-0),GeekLogia Shop,OP05-060,op-09-the-new-emperor-decks,2026-03-27
op1doffy,Blue Doffy,12/18/2024,UK,Billy Nguyen,1st Place,SB(5-0),spellboundgames,OP01-060,op-09-the-new-emperor-decks,2026-03-27
op9shanks,Red SHanks,12/17/2024,US,money_mojo92,2nd Place,SB(4-1),Kaos Gamer Lounge,OP09-001,op-09-the-new-emperor-decks,2026-03-27
op9buggy,Buggy,12/17/2024,Italy,Aley97,4th Place,SB(4-1),LGS(31),OP09-042,op-09-the-new-emperor-decks,2026-03-27
op5luffy,Purple Luffy,12/16/2024,Belgium,Ruben Truong,1st Place,Shop Event,Chinoize Cup(16),OP05-060,op-09-the-new-emperor-decks,2026-03-27
op5luffy,Purple Luffy,12/15/2024,Italy,Riccardo Mannino,1st Place,SB,DollyBackFight(51),OP05-060,op-09-the-new-emperor-decks,2026-03-27
op5betty,Red Yellow Betty,12/15/2024,Italy,Thomas Volpe,2nd Place,SB,DollyBackFight(51),OP05-002,op-09-the-new-emperor-decks,2026-03-27
op6reiju,Blue Purple Reiju,12/15/2024,Italy,Malick Bodian,Top-4,SB,DollyBackFight(51),OP06-042,op-09-the-new-emperor-decks,2026-03-27
op9shanks,Red SHanks,12/15/2024,Italy,Marco Giugni,Top-4,SB,DollyBackFight(51),OP09-001,op-09-the-new-emperor-decks,2026-03-27
op5luffy,Purple Luffy,12/15/2024,Gemany,Bashnakh,1st Place,SB,Team Lunti Trading Cards(23),OP05-060,op-09-the-new-emperor-decks,2026-03-27
op9shanks,Red SHanks,12/15/2024,Gemany,izaax,2nd Place,SB,Team Lunti Trading Cards(23),OP09-001,op-09-the-new-emperor-decks,2026-03-27
op9shanks,Red SHanks,12/15/2024,US,Vincent Diaz,Top-4,SB(6-1),U Knowwhere 2 Play(19),OP09-001,op-09-the-new-emperor-decks,2026-03-27
op5luffy,Purple Luffy,12/14/2024,Spain,SilverOnePiece,1st Place,SB(4-0),LGS,OP05-060,op-09-the-new-emperor-decks,2026-03-27
op9luffy,Yonko Luffy,12/10/2024,US,MBswaggedout,6th Place,Shop Event(6-1),The Egman(128),OP09-061,op-09-the-new-emperor-decks,2026-03-27
op9blackbeard,Blackbeard,12/10/2024,US,JT_TCG,5th Place,Shop Event(6-1),The Egman(128),OP09-081,op-09-the-new-emperor-decks,2026-03-27
op9shanks,Red SHanks,12/10/2024,US,BantisGeorgios,2nd Place,Shop Event(6-1),The Egman(128),OP09-001,op-09-the-new-emperor-decks,2026-03-27
op9blackbeard,Blackbeard,12/9/2024,Belgium,Ruben Truong,1st Place,Win a Box(4-0),ChinoizeCup,OP09-081,op-09-the-new-emperor-decks,2026-03-27
op1doffy,Blue Doffy,12/8/2024,EU,DogXwisdom,1st Place,BCF(16-3),Utrecht BCF,OP01-060,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,12/8/2024,EU,JoshBoostersTCG,2nd Place,BCF(14-4),Utrecht BCF,OP07-079,op-08-two-legends-decks,2026-03-27
op2smoker,Smoker,12/8/2024,EU,Trec_TCG,Top-32,BCF(12-2),Utrecht BCF,OP02-093,op-08-two-legends-decks,2026-03-27
op8marco,Marco,12/8/2024,Oceania,Antony Wei,1st Place,TC(9-0),TAK,OP08-002,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,12/8/2024,NA,Josh Graham,1st Place,Regional,PlayTCG,OP01-060,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,12/8/2024,NA,KaiTCG,Top-4,Regional,PlayTCG,ST13-003,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney,12/8/2024,NA,GH_AceSlay,Top-8,Regional(11-2),PlayTCG,OP07-019,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,12/8/2024,NA,Clyde,Top-16,Regional(10-2),PlayTCG,ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,12/7/2024,Oceania,Han Tao Chang,Top-16,Regional,TAK,ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,12/7/2024,Oceania,Maxwell Kenedy,Top-16,Regional,TAK,ST13-003,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,12/7/2024,Oceania,Albert Tran,Top-16,Regional,TAK,OP07-079,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,12/7/2024,Oceania,Nel Magdaleno,Top-16,Regional,TAK,ST13-003,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,12/7/2024,Oceania,Nicholas Tran,Top-16,Regional,TAK,OP01-060,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,12/7/2024,Oceania,Minqi Huang,Top-16,Regional,TAK,OP01-060,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,12/7/2024,Oceania,Jesse Manzie,Top-16,Regional,TAK,OP01-060,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,12/7/2024,Oceania,Jixuan JixuanLiu,Top-16,Regional,TAK,OP01-060,op-08-two-legends-decks,2026-03-27
op3nami,Blue Nami,12/7/2024,Oceania,Leroy Onuoha,Top-16,Regional,TAK,OP03-040,op-08-two-legends-decks,2026-03-27
op3nami,Blue Nami,12/7/2024,Oceania,Hironori Shimoda,Top-16,Regional,TAK,OP03-040,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,12/7/2024,Oceania,Charles Vo,Top-16,Regional,TAK,OP07-079,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,12/7/2024,Oceania,Khoi Nguyen,Top-16,Regional,TAK,OP07-079,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,12/7/2024,Oceania,Poe Jiang,Top-16,Regional,TAK,OP07-079,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney,12/7/2024,Oceania,Allen Lu,Top-16,Regional,TAK,OP07-019,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,12/7/2024,Oceania,Zhao,Top-16,Regional n TC,TAK,ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,12/7/2024,Oceania,Jasper Zowiesyah,Top-16,Regional,TAK,ST13-003,op-08-two-legends-decks,2026-03-27
op7boa,Blue Boa,12/3/2024,Chile,William Willis,1st Place Twice,SB(8-0),LGS,OP07-038,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/30/2024,Chile,Diego,1st Place,TC(9-0),Bandai,ST13-003,op-08-two-legends-decks,2026-03-27
op2smoker,Smoker,11/30/2024,Brazil,Fennikusu,1st Place,Regional(7-0),PlayLatam(512),OP02-093,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/30/2024,LATAM,Kevin Benavente,2nd Place,Regional(8-1),PlayLatam(512),ST13-003,op-08-two-legends-decks,2026-03-27
op5enel,Yellow Enel,11/30/2024,LATAM,Ignacio S Cruz,Top-8,Regional,PlayLatam(512),OP05-098,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/30/2024,LATAM,mati24mayo,11th Place,Regional,PlayLatam(512),OP01-060,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/30/2024,LATAM,DiegoG_A7,Top-16,Regional(7-2),PlayLatam(512),ST13-003,op-08-two-legends-decks,2026-03-27
op3nami,Blue Nami,11/30/2024,LATAM,Bryan Salvador,Top-16,Regional,PlayLatam(512),OP03-040,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/30/2024,EU,Gionni,1st Place,Regional,BIRMINGHAM REGIONAL,ST13-003,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/30/2024,EU,armangh333,2nd Place,Regional(11-1),BIRMINGHAM REGIONAL,OP01-060,op-08-two-legends-decks,2026-03-27
op5luffy,Purple Luffy,11/30/2024,EU,Jamil Hammoud,Top-4,Regional,BIRMINGHAM REGIONAL,OP05-060,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney,11/30/2024,EU,Stephen Davison,Top-8(6),Regional,BIRMINGHAM REGIONAL,OP07-019,op-08-two-legends-decks,2026-03-27
st14luffy,Black Luffy,11/30/2024,EU,Zyrios,Top-16,Regional,BIRMINGHAM REGIONAL,ST14-001,op-08-two-legends-decks,2026-03-27
op7boa,Blue Boa,11/25/2024,Canada,Saito,1st Place,SB(4-0),Taps Games(41),OP07-038,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/24/2024,EU,Poloski98,3rd Place,TC(8-1),PECO,ST13-003,op-08-two-legends-decks,2026-03-27
op8marco,Marco,11/20/2024,UK,Connor Young,1st Place,SB(5-0),The Games Store,OP08-002,op-08-two-legends-decks,2026-03-27
op3nami,Blue Nami,11/17/2024,OCE,Maxwell Rees,1st Place,TC(8-0),TAK(268),OP03-040,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/17/2024,OCE,Charlie Wang,2nd Place,TC,TAK(268),OP01-060,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/17/2024,OCE,Max Pei,Top-4,TC,TAK(268),ST13-003,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/17/2024,OCE,Khoi Nguyen,Top-4,TC,TAK(268),OP07-079,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/17/2024,OCE,Stephen Iskandar,Top-8,TC,TAK(268),OP01-060,op-08-two-legends-decks,2026-03-27
op5luffy,Purple Luffy,11/17/2024,OCE,Enrique Chung,Top-8,TC,TAK(268),OP05-060,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/17/2024,OCE,Shannon Cole,Top-8,TC,TAK(268),OP01-060,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/17/2024,OCE,Minqi Huang,Top-8,TC,TAK(268),OP01-060,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/17/2024,OCE,htkiks17,Top-16(9),TC(7-1),TAK(268),ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/17/2024,EU,Luka Forjan,1st Place,TC,NoHeroes(898),ST13-003,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney,11/17/2024,EU,Aurelien GOULLEY,2nd Place,TC,NoHeroes(898),OP07-019,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/17/2024,EU,StonesSaiyan,3rd Place,TC(9-1),NoHeroes(898),ST13-003,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/17/2024,EU,Dennis Kuprijanov,Top-4,TC,NoHeroes(898),OP07-079,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/17/2024,EU,Luigi Amato,Top-8,TC,NoHeroes(898),ST13-003,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/17/2024,EU,Ali Kadouh,Top-8,TC,NoHeroes(898),OP07-079,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/17/2024,EU,Diogo Lopes,Top-8,TC,NoHeroes(898),ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/17/2024,EU,Pere Arbos Parets,Top-8,TC,NoHeroes(898),ST13-003,op-08-two-legends-decks,2026-03-27
op6reiju,Purple Blue Reiju,11/17/2024,Peru,Angelo Thorni,1st Place,SB,Barto Club(64),OP06-042,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/17/2024,Peru,Izrael Arenaza,2nd Place,SB,Barto Club(64),OP07-079,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/16/2024,NA,SunPiratesTCG,1st Place,TC(10-0),TopCut,ST13-003,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/16/2024,NA,Phi,2nd Place,TC(9-1),TopCut,OP07-079,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/16/2024,NA,Greyson Shartzer,Top-4(3),TC(9-1),TopCut,OP07-079,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney,11/16/2024,Italy,Rello22,1st Place,TC(9-0),OPE(586),OP07-019,op-08-two-legends-decks,2026-03-27
st14luffy,Black Luffy,11/16/2024,Italy,Davidmelee,2nd Place,TC(9-1),OPE(586),ST14-001,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney,11/16/2024,Italy,SergioMiedes,Top-4,TC,OPE(586),OP07-019,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/16/2024,Spain,Poloski98,Top-4,TC,OPE(586),ST13-003,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/16/2024,Germany,Arman333,Top-8(5),TC(8-1),OPE(586),OP01-060,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/16/2024,Croatia,Frle,Top-8,TC,OPE(586),ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/16/2024,Germany,fabbyygg,Top-8,TC,OPE(586),ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/16/2024,Greece,Decclesia,Top-8,TC,OPE(586),ST13-003,op-08-two-legends-decks,2026-03-27
op1zoro,Red Zoro,11/14/2024,USA,Moe,1st Place,SB,Illustrious Cards and Games LLC(21),OP01-001,op-08-two-legends-decks,2026-03-27
op5enel,Yellow Enel,11/13/2024,AUS,Christian Senese,1st Place,SB(4-0),Good Games Cannington(31),OP05-098,op-08-two-legends-decks,2026-03-27
op5enel,Yellow Enel,11/13/2024,AUS,Christian Revillame,Top-2,SB(4-0),Good Games Cannington(31),OP05-098,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/10/2024,EU,Emanuele B,1st Place,Side Event,Utrecht Side Event(64),OP01-060,op-08-two-legends-decks,2026-03-27
op5enel,Yellow Enel,11/10/2024,AUS,Anthony Yap,1st Place,Regional,LPG(270),OP05-098,op-08-two-legends-decks,2026-03-27
op5enel,Yellow Enel,11/10/2024,AUS,Jake Reynolds,2nd Place,Regional(10-2),LPG(270),OP05-098,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney,11/10/2024,AUS,Dylan Mao,Top-4,Regional,LPG(270),OP07-019,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/10/2024,AUS,Jimmy Shie,Top-4,Regional,LPG(270),OP01-060,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/10/2024,AUS,Henry Lai,Top-8,Regional(7-3),LPG(270),ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/10/2024,SG,Chalice,Top-8,Regional(8-2),LPG(270),ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/10/2024,AUS,Hubert,Top-8,Regional(7-3),LPG(270),ST13-003,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/10/2024,AUS,Albert Tran,Top-8,Regional,LGS(34),OP07-079,op-08-two-legends-decks,2026-03-27
op7vegapunk,Vegapunk,11/9/2024,NA,Narayan,1st Place,"TC(7wins, 2Bye)",CartaMagica,OP07-097,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/9/2024,NA,Marios Bant,2nd Place,TC(8-1),CartaMagica,OP07-079,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/9/2024,NA,aapb12,Top-4,TC,CartaMagica,OP07-079,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/9/2024,NA,Siu,Top-4,TC,CartaMagica,OP07-079,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney (Source: The Egman),11/9/2024,NA,TJN,Top-8(5),TC,CartaMagica(900),OP07-019,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/9/2024,NA,nhimbin123,Top-8,TC(8-1),CartaMagica,OP07-079,op-08-two-legends-decks,2026-03-27
op3nami,Blue Nami (Source: The Egman),11/9/2024,NA,Biglamma,Top-8,TC,CartaMagica(900),OP03-040,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy (Source: The Egman),11/9/2024,NA,Tyguy,Top-8,TC,CartaMagica(900),OP01-060,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/9/2024,NA,LV,Top-16(12),TC(8-1),CartaMagica(900),OP01-060,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/9/2024,NA,Jorden Hamilton,Top-16,TC,CartaMagica,ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/9/2024,NA,The Strongest Wizard,Top-16(15),TC(8-1),CartaMagica,ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/9/2024,EU,Gianluca Di Clemente,1st Place,Regional,Gametrade(490),ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/9/2024,EU,Angelo Truscello,2nd Place,Regional(9-0 Swiss),Gametrade(490),ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/9/2024,EU,Jack Einaudi,Top-4,Regional(10-2),Gametrade(490),ST13-003,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/9/2024,EU,Jacopo Zuccatelli,Top-4,Regional,Gametrade(490),OP07-079,op-08-two-legends-decks,2026-03-27
op8marco,Red Blue Marco,11/9/2024,EU,copiummade,Top-16,Regional(7-3),Gametrade(490),OP08-002,op-08-two-legends-decks,2026-03-27
op8kalgara,Kalgara,11/9/2024,EU,Federico Santagati,Top-32(19),Regional(7-2),Gametrade(490),OP08-098,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/9/2024,EU,Hrvoje H,1st Place,Regional(14-1),Utrecht Regional,ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/9/2024,EU,Tairsu,Top-4,Regional(12-2),Utrecht Regional,ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/9/2024,EU,Burey999,Top-8,Regional,Utrecht Regional,ST13-003,op-08-two-legends-decks,2026-03-27
op3katakuri,Katakuri,11/9/2024,EU,Nicola Agosti,Top-32(23),Regional(7-2),Gametrade(490),OP03-099,op-08-two-legends-decks,2026-03-27
op8pudding,Pudding,11/9/2024,EU,HibikiTCG,Top-32,Regional(7-3),Utrecht Regional,OP08-058,op-08-two-legends-decks,2026-03-27
op5enel,Yellow Enel,11/9/2024,AUS,Jessse Westside,1st Place,SB,Good Games Morley(18),OP05-098,op-08-two-legends-decks,2026-03-27
op5betty,Red Yellow Betty,11/8/2024,UK,Johnny Vector,Top-2,SB(4-0),Fanboy3(22),OP05-002,op-08-two-legends-decks,2026-03-27
op2smoker,Smoker,11/7/2024,AUS,KeyL Lua,1st Place,SB(4-0),LGS(34),OP02-093,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/6/2024,Puerto Rico,SN Rex,1st Place,SB(5-0),Tower Games,OP01-060,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/4/2024,USA,Rogy,1st Place,SB(4-0),KAOS,OP01-060,op-08-two-legends-decks,2026-03-27
op5enel,Yellow Enel,11/3/2024,Vietnam,Kuro,1st Place,SB,JoyboizTeam x The Elite Card(26),OP05-098,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/3/2024,Italy,Alessandro Bruno,Top-4,SB(5-1),Kaboom Comics n Games(33),OP01-060,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/2/2024,EU,NA,1st Place,Regional,Gameria,OP07-079,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/2/2024,EU,NA,2nd Place,Regional,Gameria,OP01-060,op-08-two-legends-decks,2026-03-27
st14luffy,Black Luffy,11/2/2024,EU,Lluis Trincado,Top16(10),Regional,Gameria,ST14-001,op-08-two-legends-decks,2026-03-27
op7vegapunk,Vegapunk,11/2/2024,EU,DogXwisdom,NA,Regional(7-2),Gameria,OP07-097,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/2/2024,NA,Jackson Hoang,1st Place,TC(9-0),PlayTCG,OP01-060,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/2/2024,NA,Marios Bant,2nd Place,TC(8-1),PlayTCG,OP07-079,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/2/2024,NA,Nairobi,Top-4,TC(8-1),PlayTCG,OP01-060,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/2/2024,NA,Ren,Top-16(15),TC(8-1),PlayTCG,OP07-079,op-08-two-legends-decks,2026-03-27
op1zoro,Red Zoro,11/2/2024,NA,BlurrWolf,Top-16(16),TC(8-1),PlayTCG,OP01-001,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/2/2024,NA,Jey Meldz,Top-32(18),TC(8-1),PlayTCG,OP07-079,op-08-two-legends-decks,2026-03-27
op8marco,Red Blue Marco,11/2/2024,NA,Vampyr,Top-32,TC(7-2),PlayTCG,OP08-002,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney,11/2/2024,NA,Quan Le,1st Place,Regional,TopCut(493),OP07-019,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/2/2024,NA,Kohza11708,Top-4,Regional(8-1),TopCut(493),ST13-003,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/2/2024,NA,Greyson Shartzer,Top-16(11),Regional(7-2),TopCut(493),OP07-079,op-08-two-legends-decks,2026-03-27
op5betty,Red Yellow Betty,11/2/2024,NA,Adam Murray,Top-16,Regional,TopCut(493),OP05-002,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,11/2/2024,NA,Duk Kim,Top-16(12),Regional(7-2),TopCut(493),OP01-060,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/2/2024,NA,Chris Sok,Top-16(15),Regional(7-2),TopCut(493),ST13-003,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/2/2024,NA,Seven07,Top-32(21),Regional(7-2),TopCut(493),OP07-079,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/2/2024,NA,Nicky Goldman,1st Place,Regional(13-2),CoreTCG(994),ST13-003,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/2/2024,NA,Holden Miller,2nd Place,Regional(13-2),CoreTCG(994),OP07-079,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy (Source: The Egman),11/2/2024,NA,epl,Top-4,Regional,CoreTCG(994),OP01-060,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney (Source: The Egman),11/2/2024,NA,Fernando,Top-4,Regional,CoreTCG(994),OP07-019,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci (Source: The Egman),11/2/2024,NA,Clayton H,Top-8,Regional,CoreTCG(994),OP07-079,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci (Source: The Egman),11/2/2024,NA,Gdub,Top-8,Regional,CoreTCG(994),OP07-079,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/2/2024,NA,Cross_Aii,Top-8,Regional,CoreTCG(994),ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy (Source: The Egman),11/2/2024,NA,Nolan Allen,Top-8,Regional,CoreTCG(994),ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy (Source: The Egman),11/2/2024,NA,AB,Top-16,Regional,CoreTCG(994),ST13-003,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney (Source: The Egman),11/2/2024,NA,Dutzbag,Top-16,Regional,CoreTCG(994),OP07-019,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy (Source: The Egman),11/2/2024,NA,Marc,Top-16,Regional,CoreTCG(994),OP01-060,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci (Source: The Egman),11/2/2024,NA,Spaceewolf,Top-16,Regional,CoreTCG(994),OP07-079,op-08-two-legends-decks,2026-03-27
op3nami,Blue Nami (Source: The Egman),11/2/2024,NA,Syndaket,Top-16,Regional,CoreTCG(994),OP03-040,op-08-two-legends-decks,2026-03-27
op5enel,Yellow Enel (Source: The Egman),11/2/2024,NA,Teej,Top-16,Regional,CoreTCG(994),OP05-098,op-08-two-legends-decks,2026-03-27
op7bonney,Green Bonney (Source: The Egman),11/2/2024,NA,WetPotato,Top-16,Regional,CoreTCG(994),OP07-019,op-08-two-legends-decks,2026-03-27
op5enel,Yellow Enel (Source: The Egman),11/2/2024,NA,Zekekun,Top-16,Regional,CoreTCG(994),OP05-098,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/2/2024,NA,Kyle H,2nd Place (Swiss),Regional(9-1),CoreTCG(994),OP07-079,op-08-two-legends-decks,2026-03-27
op5enel,Yellow Enel,11/2/2024,NA,Jonathan Chao,Top-8(Swiss),Regional(9-1),CoreTCG,OP05-098,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,11/2/2024,NA,Jcobs,Top-32,Regional(8-2),CoreTCG(994),ST13-003,op-08-two-legends-decks,2026-03-27
op4doffy,Green Purple Doffy,11/1/2024,USA,Matt Berardi,1st Place,SB(4-0),Collectibles Hooksett NH,OP04-019,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,11/1/2024,USA,Medbay,1st Place,Halloween(5-0),LGS,OP07-079,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,10/31/2024,AUS,KayC,1st Place,SB(4-0),Beyond Odessey(40),OP01-060,op-08-two-legends-decks,2026-03-27
op2smoker,Smoker,10/29/2024,USA,Nate Perez,1st Place,Shop Event(6-0),Egman Events(64),OP02-093,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,10/29/2024,USA,Caleb Albert,2nd Place,Shop Event,Egman Events(64),ST13-003,op-08-two-legends-decks,2026-03-27
op5luffy,Purple Luffy,10/29/2024,USA,Joshua Frederick,Top-4,Shop Event(5-1),Egman Events(64),OP05-060,op-08-two-legends-decks,2026-03-27
op1doffy,Blue Doffy,10/29/2024,USA,Finest Meridor,Top-5,Shop Event(5-1),Egman Events(64),OP01-060,op-08-two-legends-decks,2026-03-27
op8marco,Red blue Marco,10/28/2024,USA,whotcg,1st Place,SB(4-0),LGS,OP08-002,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,10/27/2024,EU,Gianluca,1st Place,Milan Final(13-2),Milan Final,ST13-003,op-08-two-legends-decks,2026-03-27
st13luffy,BY Luffy,10/27/2024,EU,LucasInHoenn,Top-4,Milan Final,Milan Final,ST13-003,op-08-two-legends-decks,2026-03-27
op3nami,Blue Nami,10/27/2024,EU,Fabio,Top-8,Regional(11-2),Milan Final,OP03-040,op-08-two-legends-decks,2026-03-27
st14luffy,Black Luffy(Lost to Nami at top-16),10/27/2024,EU,DSYRE Elnino,Top-16,Milan Final(9-1),Milan Final,ST14-001,op-08-two-legends-decks,2026-03-27
op6reiju,Purple Blue Reiju,10/27/2024,EU,agochepunge,Top-16,Regional,Milan Final,OP06-042,op-08-two-legends-decks,2026-03-27
op7lucci,Rob Lucci,10/27/2024,EU,Mirko Zanelli,Top-16,Milan Final(11-1),Milan Final,OP07-079,op-08-two-legends-decks,2026-03-27
